store_id,date,labor_hours,labor_cost
14,8/14/2025,55,825
5,8/25/2025,37,888
1,9/9/2025,35,665
13,11/9/2025,30,630
17,10/22/2025,64,1408
3,11/4/2025,56,896
14,3/22/2025,54,1296
13,7/24/2025,24,600
9,5/1/2025,26,468
8,5/14/2025,49,1127
18,5/10/2025,51,765
5,1/31/2025,34,544
22,6/18/2025,57,1083
23,6/13/2025,24,432
3,5/3/2025,50,850
16,6/27/2025,60,1020
5,7/24/2025,58,1102
24,2/23/2025,31,713
9,3/12/2025,54,1080
2,6/21/2025,40,600
16,12/11/2025,33,627
20,6/18/2025,48,864
17,9/7/2025,35,840
10,8/8/2025,56,1120
19,12/26/2025,52,1092
13,8/21/2025,43,688
22,9/9/2025,39,936
15,4/28/2025,42,840
15,6/15/2025,34,680
25,12/27/2025,53,1325
5,6/25/2025,24,360
12,2/13/2025,50,1000
16,8/7/2025,45,990
10,11/18/2025,53,1325
5,7/29/2025,55,1210
8,2/24/2025,37,666
12,6/26/2025,48,960
21,10/2/2025,49,735
5,9/21/2025,60,1080
2,2/15/2025,39,858
19,1/9/2025,45,1080
22,4/18/2025,55,1100
19,2/26/2025,33,528
25,8/20/2025,30,450
22,4/26/2025,36,648
21,10/10/2025,39,741
3,10/3/2025,41,697
13,12/23/2025,55,1265
6,7/23/2025,24,552
17,5/16/2025,33,825
13,6/4/2025,64,1408
13,5/22/2025,35,595
5,9/1/2025,31,620
21,1/2/2025,60,1080
23,7/6/2025,51,969
24,1/20/2025,59,1357
20,10/9/2025,51,867
5,10/22/2025,58,928
11,6/20/2025,27,513
8,12/29/2025,64,1344
22,6/29/2025,45,855
5,1/2/2025,33,594
23,7/21/2025,48,1152
12,11/23/2025,39,663
19,2/9/2025,36,756
17,9/5/2025,55,990
18,8/16/2025,33,528
16,8/28/2025,49,1127
16,9/12/2025,26,390
14,4/20/2025,54,1242
11,10/10/2025,30,450
16,3/9/2025,42,630
1,5/23/2025,38,722
14,12/18/2025,29,522
6,9/16/2025,52,1040
7,3/22/2025,31,620
12,3/24/2025,60,1080
18,5/14/2025,32,736
1,4/16/2025,39,780
15,1/6/2025,32,640
4,2/8/2025,38,874
25,2/2/2025,37,814
22,6/14/2025,55,1210
15,12/24/2025,39,858
16,10/25/2025,31,682
18,10/13/2025,29,435
25,3/20/2025,32,768
2,1/18/2025,58,1160
1,4/25/2025,30,630
14,7/4/2025,35,840
6,4/27/2025,30,630
14,4/24/2025,27,621
25,9/18/2025,44,748
12,7/22/2025,44,704
4,5/5/2025,36,900
10,9/29/2025,42,714
16,10/15/2025,54,864
13,9/5/2025,53,1325
18,11/22/2025,53,1007
23,10/12/2025,32,576
3,2/11/2025,55,990
17,6/17/2025,57,1026
11,12/6/2025,35,665
20,3/19/2025,42,756
8,6/15/2025,31,620
20,6/14/2025,41,861
16,8/12/2025,48,864
21,7/19/2025,61,1098
14,11/16/2025,49,784
9,5/22/2025,60,1440
18,6/5/2025,60,960
14,4/25/2025,43,860
24,11/10/2025,63,1575
21,10/2/2025,56,1120
8,6/8/2025,57,912
5,2/15/2025,61,1281
14,2/13/2025,60,960
18,9/28/2025,47,940
13,1/14/2025,32,800
2,3/19/2025,57,855
18,3/9/2025,61,915
7,3/7/2025,52,1040
22,1/22/2025,41,779
22,5/4/2025,43,645
14,1/28/2025,46,782
15,2/14/2025,64,1472
5,1/13/2025,63,945
15,8/29/2025,41,697
20,2/1/2025,31,682
9,7/10/2025,34,510
24,12/28/2025,32,704
16,11/29/2025,64,1024
14,5/23/2025,56,1008
20,6/16/2025,52,988
24,4/24/2025,44,1100
20,2/2/2025,47,752
21,11/9/2025,26,520
15,6/8/2025,25,550
7,10/29/2025,55,1375
1,6/22/2025,32,608
2,1/8/2025,40,840
1,1/28/2025,46,966
23,8/21/2025,45,855
7,8/24/2025,62,992
7,11/21/2025,40,720
3,4/2/2025,43,774
16,7/13/2025,32,704
25,11/12/2025,43,774
12,6/18/2025,38,646
17,11/21/2025,35,875
10,3/24/2025,28,672
4,2/18/2025,47,940
19,11/7/2025,52,884
8,6/29/2025,51,1071
1,6/1/2025,33,561
14,3/20/2025,45,1080
6,11/3/2025,42,840
24,8/17/2025,46,966
2,5/14/2025,56,952
18,3/9/2025,45,765
14,7/20/2025,47,893
3,3/1/2025,45,810
20,4/5/2025,52,1092
7,4/4/2025,59,1003
16,9/15/2025,26,416
19,2/18/2025,44,660
6,1/6/2025,24,408
14,6/3/2025,30,690
13,5/5/2025,40,800
7,9/6/2025,26,650
7,9/7/2025,61,1037
21,2/3/2025,58,1044
24,3/26/2025,56,1008
8,1/21/2025,25,475
1,9/18/2025,48,1104
13,12/15/2025,34,850
12,8/26/2025,54,972
6,10/15/2025,55,1210
9,7/16/2025,47,846
2,6/23/2025,54,1242
7,6/6/2025,36,756
15,3/20/2025,59,1062
17,2/8/2025,56,840
23,11/25/2025,53,1007
23,4/25/2025,64,1408
8,7/31/2025,56,1176
18,3/29/2025,43,903
22,6/14/2025,36,540
4,10/29/2025,33,660
20,6/18/2025,30,630
24,8/30/2025,54,972
24,10/9/2025,56,1232
20,4/14/2025,54,1296
5,10/24/2025,64,960
25,3/3/2025,46,1058
21,11/12/2025,57,1026
23,12/3/2025,63,1197
25,12/6/2025,42,756
25,7/8/2025,33,693
6,11/10/2025,57,969
24,12/24/2025,63,1323
6,2/10/2025,24,408
1,4/22/2025,52,1092
7,2/7/2025,29,638
22,1/6/2025,57,1140
2,1/18/2025,39,624
16,1/28/2025,49,882
25,1/15/2025,24,480
5,5/1/2025,43,946
1,8/14/2025,27,621
2,6/7/2025,35,700
9,6/14/2025,37,814
25,2/1/2025,41,615
9,7/8/2025,46,1058
15,7/18/2025,34,748
17,8/6/2025,30,450
20,3/17/2025,54,1242
24,1/9/2025,56,1120
24,9/12/2025,52,936
24,7/18/2025,57,1140
17,11/14/2025,36,792
11,3/2/2025,36,648
23,11/4/2025,62,992
3,12/4/2025,28,476
25,3/15/2025,57,1140
7,10/11/2025,27,432
22,1/16/2025,37,851
10,11/2/2025,32,704
15,10/20/2025,55,990
20,1/26/2025,29,551
4,10/11/2025,57,1368
1,5/22/2025,25,375
11,3/6/2025,51,816
3,4/19/2025,32,640
11,6/24/2025,44,1056
4,1/11/2025,57,1311
5,4/15/2025,47,1175
23,5/13/2025,59,1239
13,3/9/2025,52,936
22,8/12/2025,41,738
21,12/3/2025,59,1475
1,7/6/2025,62,930
13,12/19/2025,41,697
2,10/11/2025,27,486
10,7/21/2025,46,690
14,3/3/2025,30,450
9,1/12/2025,45,990
5,7/7/2025,34,612
3,5/28/2025,39,624
1,6/23/2025,56,1120
25,5/2/2025,33,495
25,3/25/2025,35,735
10,8/25/2025,51,765
2,3/29/2025,35,875
3,5/28/2025,50,1050
9,11/15/2025,34,612
14,3/8/2025,37,777
19,12/5/2025,42,672
25,8/13/2025,57,1311
23,11/7/2025,41,984
6,9/9/2025,57,855
10,7/11/2025,27,513
6,12/28/2025,47,940
16,11/4/2025,31,682
5,2/28/2025,28,700
2,8/23/2025,26,572
8,12/3/2025,49,833
24,11/8/2025,33,594
25,2/19/2025,58,928
10,6/29/2025,64,1600
13,5/27/2025,52,988
10,11/9/2025,27,486
15,4/13/2025,63,1449
16,2/28/2025,42,1008
15,9/7/2025,28,476
19,3/8/2025,27,405
23,3/27/2025,29,493
19,12/5/2025,28,700
11,6/8/2025,55,1320
2,9/3/2025,36,792
5,6/10/2025,64,1216
2,8/4/2025,24,384
6,12/14/2025,24,528
24,2/23/2025,47,893
8,6/16/2025,54,1134
3,10/25/2025,25,525
22,7/19/2025,38,874
6,6/26/2025,64,1408
15,7/15/2025,36,540
22,12/27/2025,39,741
25,4/15/2025,36,864
9,6/1/2025,40,720
14,12/15/2025,32,576
2,3/17/2025,33,792
8,8/23/2025,36,648
6,11/3/2025,44,704
5,12/5/2025,47,893
12,4/27/2025,46,966
8,4/20/2025,43,903
18,4/8/2025,46,782
5,1/8/2025,62,992
13,11/15/2025,53,1007
12,10/23/2025,42,1008
17,10/5/2025,59,1357
16,2/27/2025,29,667
8,7/22/2025,57,912
5,3/28/2025,63,1260
22,4/7/2025,30,540
22,5/16/2025,51,1122
16,7/31/2025,54,1026
23,1/15/2025,43,774
23,6/9/2025,62,1178
4,2/15/2025,55,1375
13,7/12/2025,31,744
25,12/5/2025,31,558
24,1/19/2025,28,476
18,2/18/2025,30,750
22,12/11/2025,62,1488
1,7/5/2025,44,1012
15,4/9/2025,43,731
18,2/7/2025,26,624
21,9/4/2025,54,1350
15,9/8/2025,35,875
2,10/27/2025,46,782
15,12/18/2025,55,990
25,4/27/2025,54,1134
12,1/31/2025,42,840
21,3/6/2025,58,1218
22,5/19/2025,36,756
16,3/18/2025,52,832
5,12/8/2025,35,665
17,11/15/2025,37,592
8,11/21/2025,26,468
5,10/16/2025,30,690
15,11/22/2025,62,1488
4,12/4/2025,62,1426
2,1/14/2025,48,1200
13,2/2/2025,29,580
9,12/26/2025,50,850
16,4/7/2025,38,836
7,10/11/2025,32,576
17,2/3/2025,25,375
15,4/24/2025,40,760
5,4/30/2025,64,1344
8,6/3/2025,26,546
11,5/25/2025,39,624
18,1/13/2025,46,782
19,10/30/2025,44,924
2,1/16/2025,24,552
12,5/5/2025,47,1175
12,6/8/2025,48,1152
7,12/24/2025,26,650
9,1/27/2025,51,816
16,5/5/2025,48,1152
13,3/29/2025,62,1116
14,1/27/2025,38,570
20,3/3/2025,30,660
3,12/8/2025,59,1003
21,4/17/2025,31,744
11,1/11/2025,55,1210
19,9/14/2025,64,1600
8,11/11/2025,60,1020
21,5/16/2025,28,448
8,4/4/2025,63,1260
16,6/26/2025,49,1127
17,9/26/2025,35,875
15,7/5/2025,36,576
11,10/13/2025,28,532
4,6/4/2025,29,667
18,3/30/2025,63,1008
22,5/18/2025,43,860
25,2/21/2025,57,1311
24,4/15/2025,33,759
25,8/3/2025,57,1197
11,4/3/2025,38,836
21,5/25/2025,42,882
7,3/8/2025,61,1220
23,7/21/2025,24,552
1,9/22/2025,50,1100
1,5/19/2025,62,1550
24,9/18/2025,35,875
21,12/8/2025,52,1300
20,11/10/2025,64,1344
3,12/17/2025,26,390
17,7/11/2025,36,648
17,5/8/2025,36,684
14,10/26/2025,55,880
2,6/20/2025,52,1196
6,9/29/2025,59,1357
14,12/30/2025,48,816
6,5/25/2025,28,420
19,6/27/2025,43,645
4,2/7/2025,53,1272
21,10/29/2025,47,752
17,6/19/2025,29,609
7,4/13/2025,47,752
25,3/5/2025,55,1045
7,8/17/2025,33,561
20,12/6/2025,46,1058
22,2/22/2025,40,960
17,2/1/2025,39,858
1,3/28/2025,54,1188
10,11/9/2025,44,748
11,11/12/2025,55,1045
10,2/5/2025,41,779
15,5/23/2025,56,1120
8,10/25/2025,32,640
14,6/19/2025,55,935
6,11/15/2025,26,390
4,4/26/2025,38,608
6,11/8/2025,33,726
10,11/30/2025,64,1408
17,3/12/2025,61,1464
7,3/23/2025,57,1311
12,1/13/2025,63,1197
23,11/10/2025,53,901
17,8/6/2025,64,1088
10,5/19/2025,27,459
9,1/13/2025,52,988
8,6/23/2025,52,832
18,6/16/2025,45,900
9,4/6/2025,48,816
10,10/30/2025,34,748
13,9/9/2025,42,714
23,7/24/2025,45,810
15,12/22/2025,54,1134
5,7/23/2025,32,768
4,8/4/2025,42,630
10,3/28/2025,61,1098
5,8/12/2025,38,684
13,9/7/2025,56,1120
1,3/21/2025,50,1150
4,12/11/2025,42,840
2,3/24/2025,63,1575
18,6/28/2025,56,952
4,10/23/2025,50,900
2,10/7/2025,30,630
14,3/29/2025,46,690
22,12/19/2025,31,682
22,11/26/2025,27,594
4,11/6/2025,44,836
6,12/20/2025,56,952
17,10/17/2025,28,700
5,10/4/2025,63,1323
23,9/2/2025,43,946
12,7/25/2025,54,864
23,11/1/2025,28,420
15,6/1/2025,53,848
7,7/11/2025,43,946
17,12/27/2025,34,578
19,11/19/2025,61,976
21,12/30/2025,48,768
12,5/16/2025,31,465
20,2/23/2025,47,1034
21,11/24/2025,61,915
25,7/9/2025,34,646
18,2/28/2025,34,748
3,6/8/2025,27,486
18,12/20/2025,29,725
20,7/18/2025,57,1425
24,2/27/2025,43,1075
22,9/3/2025,48,960
15,4/9/2025,56,952
15,4/25/2025,59,1239
8,1/20/2025,64,1280
11,10/15/2025,46,736
16,5/5/2025,31,527
17,9/30/2025,62,930
3,6/30/2025,62,1364
21,4/24/2025,36,684
6,1/2/2025,36,576
16,10/2/2025,56,952
12,6/22/2025,59,944
11,12/31/2025,53,1060
5,9/12/2025,25,400
17,8/20/2025,27,540
19,11/28/2025,30,690
16,6/15/2025,57,1311
25,6/21/2025,59,1357
16,1/3/2025,38,912
21,2/21/2025,52,988
5,5/6/2025,47,799
21,10/7/2025,29,551
19,6/27/2025,28,420
9,5/4/2025,30,540
24,7/16/2025,64,1152
14,3/24/2025,45,1125
13,6/28/2025,40,760
2,6/11/2025,47,940
15,10/3/2025,48,1008
20,12/12/2025,42,1050
13,8/17/2025,31,651
21,5/25/2025,53,901
6,9/3/2025,59,1121
18,3/3/2025,54,1296
22,6/5/2025,36,756
6,7/11/2025,52,884
5,10/9/2025,24,600
14,1/26/2025,27,594
20,6/11/2025,63,1260
14,1/24/2025,37,592
13,1/6/2025,61,1342
16,5/13/2025,55,825
20,7/8/2025,28,532
20,9/30/2025,57,1425
15,4/6/2025,62,1054
10,10/26/2025,24,408
14,3/8/2025,47,752
25,1/5/2025,56,1008
6,7/9/2025,58,1450
20,2/22/2025,56,1232
10,7/31/2025,31,496
22,9/2/2025,34,680
4,11/6/2025,56,840
3,7/14/2025,64,1024
5,12/20/2025,54,1242
18,6/25/2025,30,750
21,9/18/2025,27,459
25,7/8/2025,49,735
4,2/26/2025,52,1300
2,11/1/2025,55,935
17,5/22/2025,64,1216
13,4/15/2025,52,884
14,1/28/2025,33,660
9,6/14/2025,46,920
23,5/16/2025,30,720
14,5/7/2025,60,1020
8,7/14/2025,56,840
7,4/19/2025,36,792
17,7/25/2025,60,1080
20,4/8/2025,58,1334
11,12/5/2025,43,903
11,8/27/2025,43,817
2,5/30/2025,25,525
13,6/27/2025,43,1075
13,3/21/2025,25,450
5,2/19/2025,51,1020
1,6/17/2025,44,836
18,7/20/2025,30,510
21,6/20/2025,56,1344
11,2/16/2025,44,704
14,8/31/2025,55,935
4,12/27/2025,33,561
24,2/23/2025,29,580
13,4/16/2025,60,1500
21,2/16/2025,31,713
13,10/26/2025,31,620
20,8/5/2025,39,585
15,10/30/2025,44,704
16,10/15/2025,32,480
15,9/10/2025,28,532
25,8/12/2025,29,638
25,10/14/2025,34,748
13,1/31/2025,62,930
2,4/29/2025,51,765
14,5/10/2025,58,928
25,9/10/2025,63,1512
22,8/27/2025,49,1078
4,2/20/2025,56,952
9,2/7/2025,51,1224
20,12/26/2025,42,714
19,12/6/2025,38,874
19,4/7/2025,51,867
25,6/15/2025,51,1020
6,1/1/2025,58,1218
21,5/5/2025,63,1008
10,10/13/2025,57,1083
9,7/15/2025,54,1026
5,11/28/2025,36,648
17,6/8/2025,50,1100
5,5/1/2025,36,612
2,8/29/2025,26,572
8,10/24/2025,46,1150
4,11/13/2025,39,585
15,8/12/2025,35,735
2,8/31/2025,45,945
24,5/18/2025,49,1029
2,11/26/2025,61,1037
8,7/15/2025,37,925
25,5/11/2025,33,627
3,4/9/2025,41,779
11,10/17/2025,27,540
17,9/11/2025,30,480
5,9/27/2025,29,725
23,5/12/2025,29,435
16,6/27/2025,24,528
13,10/14/2025,47,1128
3,7/15/2025,52,1040
7,2/13/2025,39,897
18,3/19/2025,37,925
20,4/25/2025,44,836
22,6/5/2025,43,989
22,10/11/2025,32,736
3,10/16/2025,25,625
17,2/17/2025,60,1080
15,10/26/2025,50,1000
10,12/31/2025,32,512
25,6/7/2025,63,1386
20,9/16/2025,55,935
16,4/2/2025,34,680
13,12/27/2025,30,720
9,6/8/2025,31,744
2,2/9/2025,54,1296
23,8/9/2025,28,616
3,7/9/2025,59,885
8,7/24/2025,26,390
14,3/6/2025,38,836
2,9/28/2025,43,688
21,2/7/2025,54,1134
13,8/22/2025,37,814
7,6/16/2025,48,768
23,12/25/2025,62,1364
17,6/22/2025,63,1260
1,5/13/2025,25,575
22,10/13/2025,38,874
23,4/15/2025,53,1007
11,7/16/2025,50,850
5,7/26/2025,62,1426
5,5/27/2025,33,759
3,3/10/2025,61,1220
15,5/7/2025,48,1056
11,1/27/2025,27,675
23,8/12/2025,60,1080
23,10/25/2025,63,1071
19,7/3/2025,61,1159
21,2/11/2025,38,912
23,10/16/2025,26,468
1,3/6/2025,48,864
24,1/3/2025,50,1200
11,1/7/2025,57,1197
6,11/1/2025,33,693
5,2/15/2025,53,848
15,7/22/2025,51,1122
22,4/1/2025,25,425
7,10/20/2025,39,936
16,9/17/2025,43,989
20,5/8/2025,24,576
25,2/17/2025,39,624
13,7/1/2025,25,375
19,7/25/2025,27,621
18,5/24/2025,62,1116
25,5/24/2025,28,700
21,7/1/2025,27,567
12,5/5/2025,40,920
9,2/4/2025,58,1044
17,8/4/2025,41,697
9,10/15/2025,39,975
12,9/29/2025,63,1260
25,7/28/2025,29,609
23,9/30/2025,60,1380
10,4/4/2025,52,1248
3,8/20/2025,36,792
13,12/12/2025,48,960
24,2/13/2025,60,1440
21,8/20/2025,44,660
22,4/6/2025,61,1281
8,9/21/2025,45,1035
9,12/12/2025,25,450
18,8/10/2025,33,759
17,4/7/2025,57,1140
12,10/8/2025,40,920
10,9/14/2025,36,792
25,10/6/2025,35,805
15,7/3/2025,28,588
10,10/3/2025,24,384
25,9/14/2025,34,544
24,3/19/2025,37,740
19,8/13/2025,35,525
19,4/14/2025,52,1144
23,6/22/2025,44,792
16,10/23/2025,60,1200
3,7/28/2025,57,1254
5,10/13/2025,44,836
16,8/27/2025,43,774
4,12/31/2025,38,798
4,8/22/2025,49,1176
1,3/19/2025,34,782
7,12/23/2025,28,700
3,2/22/2025,45,1035
16,2/8/2025,34,612
23,9/23/2025,54,1134
13,3/17/2025,33,594
19,2/13/2025,35,595
14,8/3/2025,25,575
16,12/15/2025,28,476
23,7/3/2025,27,621
7,11/20/2025,48,912
22,5/12/2025,38,950
4,8/28/2025,29,522
11,12/21/2025,40,760
12,6/5/2025,35,875
25,2/24/2025,33,495
2,10/2/2025,63,1575
5,9/23/2025,26,598
18,9/2/2025,41,779
9,9/18/2025,24,504
19,6/9/2025,39,780
22,11/14/2025,38,912
22,5/12/2025,34,510
16,11/29/2025,54,864
23,3/2/2025,24,528
3,8/5/2025,34,578
22,2/28/2025,38,874
17,3/7/2025,59,1239
25,3/10/2025,64,1600
22,10/14/2025,51,867
9,5/12/2025,61,1464
18,12/18/2025,24,360
21,10/9/2025,26,598
9,5/28/2025,44,748
20,6/11/2025,39,897
8,5/22/2025,33,792
8,5/8/2025,34,850
5,4/2/2025,45,900
4,3/19/2025,47,1175
14,4/23/2025,38,570
2,8/24/2025,59,1239
22,9/11/2025,35,805
16,5/28/2025,38,722
15,3/6/2025,26,650
6,6/1/2025,25,500
9,12/30/2025,47,799
15,2/25/2025,37,555
2,1/18/2025,30,540
20,6/21/2025,43,989
11,10/24/2025,59,1121
17,11/7/2025,46,690
3,5/3/2025,25,400
9,2/8/2025,26,442
19,3/8/2025,61,1525
10,12/15/2025,61,1525
25,9/14/2025,54,1080
12,11/9/2025,40,720
9,10/6/2025,39,663
2,1/26/2025,50,1000
14,3/23/2025,63,1575
20,1/5/2025,32,672
15,6/10/2025,47,752
8,11/20/2025,27,459
3,6/23/2025,54,1296
24,7/17/2025,32,640
19,1/25/2025,30,630
13,1/28/2025,34,612
15,10/26/2025,57,1083
1,2/8/2025,24,552
4,5/13/2025,33,726
13,2/2/2025,36,612
11,10/24/2025,61,1220
11,5/8/2025,52,1300
8,12/11/2025,26,598
2,12/5/2025,57,1026
21,11/10/2025,60,1080
3,9/20/2025,59,1003
25,6/8/2025,39,780
2,7/4/2025,62,1054
10,8/17/2025,54,1080
21,6/16/2025,24,504
13,2/14/2025,34,748
22,1/27/2025,51,1122
16,5/26/2025,35,805
1,8/5/2025,46,874
24,11/15/2025,37,629
25,9/13/2025,26,442
14,6/22/2025,48,768
3,9/23/2025,44,1056
18,8/9/2025,41,820
12,5/15/2025,43,1032
22,10/19/2025,62,992
22,7/21/2025,31,713
4,6/21/2025,43,946
4,6/16/2025,55,1155
17,8/17/2025,29,580
18,6/15/2025,49,980
22,12/15/2025,62,1178
23,1/7/2025,36,720
10,11/23/2025,61,1098
20,9/27/2025,40,680
23,5/7/2025,53,901
6,6/2/2025,57,1140
23,10/17/2025,41,615
16,2/19/2025,47,940
7,10/2/2025,35,630
14,2/23/2025,46,1150
25,1/29/2025,50,1250
16,3/3/2025,40,600
14,9/10/2025,62,1488
23,2/22/2025,37,592
1,11/15/2025,44,1056
1,8/6/2025,32,608
17,2/3/2025,57,1425
16,6/16/2025,26,494
6,8/16/2025,40,600
20,4/14/2025,27,594
7,1/25/2025,24,384
20,6/29/2025,54,1350
24,3/29/2025,30,510
10,8/25/2025,29,493
25,2/27/2025,33,495
10,10/31/2025,33,726
17,10/20/2025,54,1296
16,5/6/2025,61,976
20,12/31/2025,40,600
10,12/16/2025,24,432
19,11/26/2025,43,645
2,3/23/2025,50,1100
6,5/16/2025,57,1254
24,7/12/2025,37,777
17,5/27/2025,25,375
12,7/16/2025,35,770
12,12/23/2025,32,608
20,9/4/2025,41,1025
12,3/11/2025,44,836
21,4/14/2025,33,561
1,11/12/2025,49,1225
19,1/6/2025,25,575
20,11/10/2025,45,990
6,4/18/2025,58,1334
9,7/14/2025,31,589
6,12/31/2025,28,504
16,4/5/2025,28,420
19,6/25/2025,53,1272
9,2/14/2025,34,544
21,12/20/2025,32,800
11,6/17/2025,41,656
22,1/5/2025,25,600
23,6/10/2025,52,936
13,8/12/2025,55,1155
17,7/5/2025,28,700
19,2/23/2025,46,966
23,12/21/2025,41,984
4,1/17/2025,52,1300
2,4/1/2025,29,435
8,7/9/2025,52,1040
20,2/11/2025,51,867
23,3/30/2025,28,532
6,3/13/2025,45,720
2,7/5/2025,41,738
4,1/20/2025,40,840
11,1/29/2025,36,828
20,8/31/2025,41,615
1,6/11/2025,34,680
11,7/6/2025,30,540
14,6/27/2025,62,1364
16,5/24/2025,48,816
23,9/27/2025,37,555
8,2/13/2025,64,1088
6,10/7/2025,54,1080
8,1/13/2025,35,630
17,10/27/2025,55,1265
22,3/27/2025,46,782
17,1/6/2025,47,799
11,9/22/2025,26,468
8,6/6/2025,63,1512
12,7/9/2025,62,1488
14,5/2/2025,62,930
1,10/30/2025,40,960
18,10/8/2025,56,1288
10,11/20/2025,42,924
10,5/1/2025,33,561
4,9/28/2025,57,1026
10,9/6/2025,63,1512
1,4/1/2025,63,945
20,10/13/2025,40,800
18,12/16/2025,47,1175
19,5/9/2025,59,1357
19,7/25/2025,36,648
9,1/29/2025,28,476
2,5/5/2025,37,629
18,10/25/2025,46,782
9,3/28/2025,49,1127
1,5/20/2025,33,627
15,12/19/2025,60,1080
4,5/5/2025,29,580
18,7/11/2025,34,578
2,4/29/2025,27,459
13,8/20/2025,35,630
8,12/12/2025,48,816
19,2/19/2025,51,816
19,6/1/2025,24,504
24,11/2/2025,52,936
22,9/25/2025,31,775
7,4/22/2025,54,1026
13,1/26/2025,47,987
9,3/30/2025,36,828
12,3/22/2025,39,585
15,9/21/2025,51,816
23,1/2/2025,57,969
6,12/27/2025,41,615
12,12/13/2025,28,560
18,10/2/2025,51,1224
7,10/15/2025,54,1026
21,8/20/2025,54,810
25,4/14/2025,27,648
13,6/12/2025,64,1024
23,10/18/2025,55,1210
17,2/21/2025,39,624
14,8/31/2025,45,1035
9,11/24/2025,54,1080
10,2/17/2025,44,880
6,1/24/2025,26,390
2,12/8/2025,27,405
2,11/29/2025,45,765
13,6/19/2025,49,833
8,6/5/2025,63,1386
4,4/21/2025,46,782
13,8/18/2025,57,1311
21,5/20/2025,62,1116
22,9/10/2025,64,1600
14,12/27/2025,25,525
15,11/5/2025,41,943
6,6/24/2025,35,840
10,4/26/2025,45,900
18,10/3/2025,49,1176
17,4/13/2025,32,736
18,1/13/2025,42,1050
11,10/11/2025,26,650
15,8/22/2025,52,884
25,10/12/2025,51,867
19,2/3/2025,26,468
4,5/25/2025,41,656
3,3/29/2025,59,944
21,2/26/2025,27,567
1,11/29/2025,54,1188
3,9/9/2025,48,1152
6,10/27/2025,40,640
18,6/29/2025,64,1472
25,3/19/2025,29,493
4,5/12/2025,43,817
1,8/20/2025,61,1220
10,8/9/2025,56,1176
15,5/7/2025,57,1425
16,7/29/2025,29,464
6,10/12/2025,30,570
22,6/19/2025,36,756
11,9/22/2025,25,375
3,7/17/2025,37,555
6,3/30/2025,43,645
24,1/13/2025,24,408
5,1/6/2025,42,840
24,5/21/2025,25,375
17,4/25/2025,36,720
16,3/3/2025,62,1488
9,5/27/2025,47,1128
21,12/20/2025,45,765
5,12/17/2025,60,960
15,7/26/2025,37,740
12,11/18/2025,38,950
6,12/31/2025,33,792
22,12/22/2025,53,1272
15,11/6/2025,61,1403
25,4/9/2025,45,990
2,8/15/2025,56,1176
18,10/31/2025,60,900
17,12/20/2025,36,720
21,3/1/2025,38,684
20,1/5/2025,35,875
9,11/18/2025,29,522
20,9/28/2025,59,1357
24,3/18/2025,61,915
23,6/18/2025,51,969
19,12/8/2025,59,944
10,8/8/2025,34,816
3,11/14/2025,59,1003
14,11/24/2025,59,1003
17,9/22/2025,49,931
25,1/8/2025,40,1000
14,4/20/2025,59,1121
17,10/1/2025,37,851
18,3/17/2025,43,731
2,1/15/2025,24,408
1,4/15/2025,35,735
4,5/25/2025,48,1200
5,5/19/2025,28,476
24,10/21/2025,62,992
24,5/12/2025,35,560
18,10/8/2025,29,464
25,1/26/2025,36,900
22,1/3/2025,26,390
2,3/28/2025,33,495
5,10/9/2025,50,1100
16,9/22/2025,64,1344
24,1/25/2025,50,850
22,10/9/2025,25,450
22,9/7/2025,33,627
6,11/29/2025,56,1400
15,2/22/2025,63,1575
18,12/5/2025,48,1200
16,10/25/2025,31,713
22,10/16/2025,45,765
14,12/21/2025,34,714
1,8/4/2025,60,960
13,5/22/2025,48,960
4,4/21/2025,60,1140
8,7/3/2025,62,1116
10,9/2/2025,29,696
17,11/23/2025,25,450
5,8/18/2025,39,741
25,10/9/2025,41,738
13,2/8/2025,63,1197
3,11/11/2025,24,480
23,7/17/2025,34,680
25,8/12/2025,27,567
5,12/10/2025,48,1152
17,8/22/2025,58,986
19,2/25/2025,32,704
12,4/15/2025,64,1344
6,11/21/2025,30,750
20,9/21/2025,43,860
7,5/12/2025,38,722
3,10/27/2025,27,432
21,6/20/2025,58,1450
20,2/6/2025,27,432
24,9/5/2025,54,810
17,2/4/2025,28,560
17,11/29/2025,61,1098
2,12/6/2025,38,836
12,9/6/2025,49,784
25,5/28/2025,40,840
17,7/23/2025,56,1344
13,8/30/2025,33,726
22,7/14/2025,38,570
20,12/10/2025,63,1134
5,4/14/2025,26,572
22,9/8/2025,63,1449
19,6/29/2025,28,588
10,11/4/2025,30,480
13,7/30/2025,36,900
20,4/6/2025,58,1102
4,5/2/2025,52,1248
10,1/25/2025,46,690
20,8/25/2025,39,702
3,1/14/2025,51,918
4,6/21/2025,39,858
22,5/8/2025,34,578
19,2/21/2025,44,880
4,9/14/2025,30,630
13,9/1/2025,24,456
5,4/27/2025,25,525
19,4/5/2025,46,1058
12,2/25/2025,34,680
16,6/24/2025,58,1392
25,10/9/2025,55,935
10,2/25/2025,53,1060
9,4/1/2025,60,1200
22,5/9/2025,40,880
4,12/20/2025,64,960
8,6/1/2025,31,775
12,2/27/2025,31,496
2,10/8/2025,32,800
7,5/31/2025,52,780
